,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,17,0,0,149,35,0,0
5,5,138,18,3,0,138,37,9,0
6,6,132,21,3,0,132,43,9,0
7,7,122,26,3,0,122,53,9,0
8,8,114,27,3,1,114,55,11,4
9,9,114,27,3,1,114,55,11,4
10,10,110,29,3,1,110,59,11,4
11,11,103,29,5,1,103,59,18,4
12,12,92,28,6,3,92,58,22,12
13,13,89,28,6,3,89,58,24,13
14,14,87,28,4,5,87,58,13,26
15,15,77,30,5,5,77,64,16,27
