,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,11,3,0,152,22,10,0
5,5,143,13,3,0,143,32,9,0
6,6,138,14,4,0,138,34,12,0
7,7,129,17,5,0,129,40,15,0
8,8,120,19,6,0,120,46,18,0
9,9,120,19,6,0,120,46,18,0
10,10,118,18,7,0,118,44,22,0
11,11,110,19,9,0,110,41,33,0
12,12,97,20,11,1,97,42,40,5
13,13,94,21,8,3,94,46,26,18
14,14,93,20,8,3,93,45,26,20
15,15,86,21,6,4,86,48,20,30
