,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,153,12,2,0,153,25,6,0
6,6,149,14,2,0,149,29,6,0
7,7,142,16,3,0,142,33,9,0
8,8,135,14,6,0,135,30,19,0
9,9,133,15,6,0,133,32,19,0
10,10,128,17,6,0,128,37,19,0
11,11,122,20,6,0,122,43,19,0
12,12,115,19,5,2,115,44,16,9
13,13,111,19,6,2,111,44,19,10
14,14,105,20,6,3,105,43,21,15
15,15,98,23,5,4,98,49,15,22
