,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,139,18,1,1,139,38,3,4
6,6,135,20,0,1,135,45,0,4
7,7,128,19,3,1,128,42,10,4
8,8,120,20,3,2,120,45,10,9
9,9,120,20,3,2,120,45,10,9
10,10,117,20,4,2,117,45,13,9
11,11,109,23,3,3,109,51,9,15
12,12,97,22,7,3,97,49,22,16
13,13,93,23,7,3,93,51,24,16
14,14,91,23,8,2,91,51,32,10
15,15,85,21,8,3,85,47,27,25
