,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,15,0,0,151,33,0,0
5,5,140,17,2,0,140,37,7,0
6,6,136,17,3,0,136,37,11,0
7,7,129,17,5,0,129,38,17,0
8,8,122,17,6,0,122,40,20,0
9,9,122,17,6,0,122,40,20,0
10,10,119,18,6,0,119,43,20,0
11,11,113,19,5,1,113,44,17,7
12,12,101,18,8,2,101,38,31,11
13,13,95,21,8,2,95,44,31,11
14,14,95,19,6,4,95,40,22,24
15,15,84,20,9,4,84,42,31,24
