,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,137,20,2,0,137,40,7,0
6,6,131,23,2,0,131,46,7,0
7,7,123,24,4,0,123,48,13,0
8,8,113,28,4,0,113,58,13,0
9,9,113,28,4,0,113,58,13,0
10,10,110,29,4,0,110,61,13,0
11,11,102,31,5,0,102,65,17,0
12,12,91,31,5,2,91,65,17,11
13,13,88,30,5,3,88,63,17,16
14,14,85,32,4,3,85,70,13,16
15,15,78,30,6,3,78,65,21,20
