,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,12,3,0,151,24,9,0
5,5,139,15,5,0,139,30,15,0
6,6,133,18,5,0,133,36,15,0
7,7,126,19,6,0,126,39,19,0
8,8,117,22,5,1,117,46,16,5
9,9,117,22,5,1,117,46,16,5
10,10,115,21,6,1,115,44,20,5
11,11,107,24,5,2,107,51,17,9
12,12,95,23,9,2,95,50,30,9
13,13,92,22,8,4,92,47,26,19
14,14,89,23,8,4,89,49,26,20
15,15,84,20,9,4,84,46,29,25
