,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,153,12,2,0,153,25,6,0
6,6,151,11,3,0,151,23,10,0
7,7,145,13,3,0,145,29,10,0
8,8,134,17,4,0,134,37,13,0
9,9,133,16,5,0,133,34,17,0
10,10,130,16,5,0,130,36,18,0
11,11,126,16,5,1,126,36,17,5
12,12,116,18,5,2,116,39,20,9
13,13,111,19,6,2,111,41,23,9
14,14,106,19,7,2,106,43,26,9
15,15,102,18,7,3,102,42,26,14
