,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,5,2,0,168,10,6,0
4,4,151,13,1,1,151,26,3,4
5,5,142,15,2,0,142,34,8,0
6,6,139,13,4,0,139,30,15,0
7,7,132,13,5,1,132,30,18,4
8,8,122,16,6,1,122,37,21,4
9,9,122,16,6,1,122,37,21,4
10,10,119,17,5,2,119,39,17,9
11,11,114,15,6,3,114,34,21,15
12,12,101,19,6,3,101,47,19,17
13,13,97,19,7,3,97,48,22,17
14,14,93,21,7,3,93,52,22,17
15,15,83,20,11,3,83,46,38,17
