,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,11,2,1,152,22,6,4
5,5,142,13,2,2,142,28,6,8
6,6,136,16,2,2,136,34,6,8
7,7,129,17,3,2,129,37,10,8
8,8,118,21,4,2,118,45,13,8
9,9,118,21,4,2,118,45,13,8
10,10,115,21,5,2,115,45,16,8
11,11,106,25,5,2,106,54,16,8
12,12,95,24,6,4,95,52,19,18
13,13,92,23,6,5,92,50,18,24
14,14,90,22,7,5,90,49,21,24
15,15,84,22,4,7,84,52,12,36
