,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,169,5,0,1,169,11,0,4
4,4,153,11,1,1,153,23,4,4
5,5,141,16,0,2,141,33,0,10
6,6,138,14,2,2,138,29,7,10
7,7,132,13,4,2,132,28,13,11
8,8,123,16,3,3,123,35,10,16
9,9,123,16,3,3,123,35,10,16
10,10,119,18,3,3,119,39,10,16
11,11,110,21,4,3,110,45,13,16
12,12,98,24,4,3,98,54,13,19
13,13,94,25,3,4,94,56,10,24
14,14,90,27,3,4,90,60,10,24
15,15,79,31,2,5,79,69,7,29
