,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,13,1,0,152,29,3,0
5,5,141,15,3,0,141,32,11,0
6,6,136,17,3,0,136,37,11,0
7,7,127,21,3,0,127,46,11,0
8,8,120,22,1,2,120,50,3,11
9,9,120,22,1,2,120,50,3,11
10,10,116,24,1,2,116,54,3,11
11,11,108,26,2,2,108,59,6,11
12,12,96,23,8,2,96,51,26,11
13,13,91,25,7,3,91,55,23,15
14,14,89,24,8,3,89,53,27,15
15,15,82,21,10,4,82,46,35,21
