,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,163,8,1,0,163,18,3,0
5,5,154,12,1,0,154,27,3,0
6,6,151,12,2,0,151,26,7,0
7,7,144,15,1,1,144,32,4,4
8,8,135,18,0,2,135,39,0,10
9,9,133,19,0,2,133,41,0,10
10,10,128,21,0,2,128,46,0,10
11,11,123,22,1,2,123,47,4,10
12,12,112,24,3,2,112,51,11,10
13,13,107,27,2,2,107,59,8,10
14,14,103,26,3,2,103,58,12,11
15,15,96,28,4,2,96,62,15,11
