,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,137,19,3,0,137,38,9,0
6,6,133,18,5,0,133,36,15,0
7,7,125,20,5,1,125,40,15,4
8,8,116,22,5,2,116,44,15,9
9,9,116,22,5,2,116,44,15,9
10,10,112,24,5,2,112,48,15,9
11,11,105,24,7,2,105,49,21,9
12,12,93,26,7,3,93,56,21,14
13,13,88,27,8,3,88,58,24,14
14,14,86,26,9,3,86,56,28,14
15,15,79,24,10,4,79,53,32,20
