,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,12,2,0,152,25,7,0
5,5,141,14,4,0,141,29,14,0
6,6,136,16,4,0,136,34,14,0
7,7,128,19,3,1,128,41,10,5
8,8,118,23,4,0,118,53,13,0
9,9,118,23,4,0,118,53,13,0
10,10,115,23,5,0,115,53,16,0
11,11,108,24,5,1,108,52,20,4
12,12,97,24,4,4,97,54,16,17
13,13,94,22,6,4,94,49,24,17
14,14,92,23,6,3,92,51,24,17
15,15,82,23,8,4,82,51,26,25
