,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,14,1,0,151,28,4,0
5,5,139,18,1,1,139,36,4,4
6,6,133,21,1,1,133,42,4,4
7,7,128,20,1,2,128,41,4,10
8,8,118,24,1,2,118,52,3,10
9,9,118,24,1,2,118,52,3,10
10,10,117,21,3,2,117,46,10,10
11,11,108,24,4,2,108,52,13,10
12,12,94,26,7,2,94,53,26,10
13,13,90,26,8,2,90,53,30,10
14,14,86,28,8,2,86,57,30,10
15,15,81,23,10,3,81,48,37,17
