,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,13,2,0,151,27,6,0
5,5,141,14,4,0,141,29,14,0
6,6,135,17,4,0,135,35,14,0
7,7,128,17,6,0,128,36,20,0
8,8,118,20,6,1,118,42,20,4
9,9,118,20,6,1,118,42,20,4
10,10,115,20,7,1,115,42,23,4
11,11,109,18,10,1,109,39,32,4
12,12,99,17,10,3,99,37,36,12
13,13,94,19,10,3,94,41,36,13
14,14,91,20,9,4,91,43,33,17
15,15,83,20,9,5,83,47,31,23
