,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,7,0,0,168,16,0,0
4,4,152,12,2,0,152,26,6,0
5,5,141,14,3,1,141,28,11,4
6,6,136,17,2,1,136,38,6,4
7,7,127,20,3,1,127,40,13,4
8,8,119,21,4,1,119,42,19,4
9,9,119,21,4,1,119,42,19,4
10,10,116,22,3,2,116,44,16,8
11,11,107,26,3,2,107,52,16,9
12,12,97,25,5,2,97,50,26,11
13,13,93,26,4,3,93,52,13,26
14,14,89,28,4,3,89,56,13,26
15,15,79,27,8,3,79,54,25,26
