,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,11,3,0,152,22,10,0
5,5,143,13,1,2,143,27,6,8
6,6,139,13,1,3,139,27,3,15
7,7,129,18,1,3,129,37,3,15
8,8,120,20,1,4,120,41,3,20
9,9,120,20,1,4,120,41,3,20
10,10,117,21,1,4,117,44,3,20
11,11,114,17,3,4,114,36,14,20
12,12,100,20,5,4,100,43,20,21
13,13,95,22,5,4,95,48,20,21
14,14,92,22,6,4,92,48,23,21
15,15,84,21,7,5,84,46,25,29
