,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,149,16,1,0,149,32,3,0
5,5,138,18,3,0,138,36,10,0
6,6,132,21,3,0,132,42,10,0
7,7,128,17,4,2,128,34,13,9
8,8,119,18,5,3,119,36,15,14
9,9,119,18,5,3,119,36,15,14
10,10,115,20,5,3,115,40,15,14
11,11,110,19,5,4,110,38,18,18
12,12,97,23,3,6,97,48,9,30
13,13,93,22,5,6,93,46,15,30
14,14,91,22,5,6,91,48,15,30
15,15,81,24,4,8,81,52,12,39
