,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,153,11,3,0,153,22,9,0
6,6,150,12,2,1,150,24,6,4
7,7,143,14,3,1,143,28,9,4
8,8,133,17,4,1,133,35,12,4
9,9,132,17,4,1,132,36,12,4
10,10,128,17,5,1,128,36,16,4
11,11,123,19,5,1,123,41,16,4
12,12,113,22,5,1,113,47,20,4
13,13,108,23,6,1,108,49,23,4
14,14,102,26,4,2,102,59,12,11
15,15,95,28,5,2,95,62,16,11
