,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,5,0,0,173,11,0,0
4,4,162,9,1,0,162,18,4,0
5,5,152,14,1,0,152,28,4,0
6,6,148,16,1,0,148,32,4,0
7,7,140,20,1,0,140,40,4,0
8,8,131,22,1,1,131,45,3,5
9,9,129,23,1,1,129,47,3,5
10,10,124,24,2,1,124,49,6,5
11,11,119,26,1,2,119,53,3,9
12,12,109,29,1,2,109,62,3,10
13,13,107,25,4,2,107,52,15,10
14,14,102,25,5,2,102,52,18,12
15,15,98,25,3,4,98,53,10,23
