,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,136,21,2,0,136,42,6,0
6,6,132,20,4,0,132,40,12,0
7,7,125,21,4,1,125,42,12,5
8,8,115,24,5,1,115,48,16,5
9,9,115,24,5,1,115,48,16,5
10,10,111,26,5,1,111,52,16,5
11,11,103,28,5,2,103,56,16,9
12,12,94,24,9,2,94,50,31,9
13,13,92,22,9,3,92,45,32,15
14,14,91,22,8,3,91,46,27,20
15,15,83,24,7,3,83,58,22,21
