,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,150,16,0,0,150,34,0,0
5,5,140,18,1,0,140,40,4,0
6,6,136,18,1,1,136,40,3,5
7,7,130,18,2,1,130,39,8,5
8,8,120,21,2,2,120,45,6,11
9,9,120,21,2,2,120,45,6,11
10,10,117,23,2,1,117,54,6,5
11,11,112,21,4,1,112,50,15,5
12,12,99,22,5,3,99,52,18,13
13,13,96,23,4,3,96,61,12,13
14,14,93,23,5,3,93,61,15,13
15,15,87,18,9,3,87,48,32,15
