,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,137,21,1,0,137,44,3,0
6,6,131,24,1,0,131,50,3,0
7,7,123,26,2,0,123,55,6,0
8,8,115,24,6,0,115,51,18,0
9,9,115,24,6,0,115,51,18,0
10,10,113,23,6,1,113,49,18,4
11,11,105,25,7,1,105,53,22,4
12,12,97,21,8,3,97,46,26,14
13,13,93,22,7,4,93,48,23,19
14,14,92,22,5,5,92,49,16,26
15,15,84,21,6,6,84,49,19,31
