,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,13,2,0,151,27,6,0
5,5,141,13,5,0,141,27,16,0
6,6,136,14,6,0,136,29,19,0
7,7,127,18,6,0,127,38,19,0
8,8,119,18,8,0,119,40,25,0
9,9,119,18,8,0,119,40,25,0
10,10,115,20,8,0,115,44,25,0
11,11,107,23,7,1,107,51,22,4
12,12,93,26,8,2,93,57,26,8
13,13,89,27,8,2,89,61,26,8
14,14,87,25,10,2,87,55,34,8
15,15,77,28,9,3,77,61,30,16
