,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,153,11,0,2,153,23,0,8
5,5,140,17,0,2,140,36,0,8
6,6,134,20,0,2,134,42,0,8
7,7,127,20,2,2,127,42,7,8
8,8,119,19,5,2,119,41,16,8
9,9,119,19,5,2,119,41,16,8
10,10,116,19,6,2,116,41,19,8
11,11,110,19,7,2,110,41,25,8
12,12,97,23,5,4,97,49,19,19
13,13,93,22,7,4,93,46,26,19
14,14,89,24,7,4,89,50,26,19
15,15,81,25,6,5,81,54,24,25
