,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,12,2,0,152,25,6,0
5,5,140,15,4,0,140,31,12,0
6,6,134,18,4,0,134,37,12,0
7,7,125,21,5,0,125,43,15,0
8,8,116,23,5,1,116,48,15,4
9,9,116,23,5,1,116,48,15,4
10,10,112,25,5,1,112,52,15,4
11,11,105,25,6,2,105,52,18,8
12,12,93,26,7,3,93,54,21,15
13,13,89,26,8,3,89,54,25,15
14,14,87,26,8,3,87,56,25,15
15,15,83,20,12,2,83,46,44,10
