,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,149,17,0,0,149,35,0,0
5,5,137,21,1,0,137,44,3,0
6,6,131,24,1,0,131,50,3,0
7,7,122,27,2,0,122,55,7,0
8,8,113,28,4,0,113,58,13,0
9,9,113,28,4,0,113,58,13,0
10,10,112,25,6,0,112,51,21,0
11,11,109,21,6,2,109,42,22,11
12,12,97,24,4,4,97,48,15,21
13,13,94,22,6,4,94,44,22,21
14,14,91,22,7,4,91,44,25,21
15,15,84,23,3,7,84,50,11,36
