,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,5,2,0,168,10,6,0
4,4,151,12,3,0,151,24,9,0
5,5,139,16,4,0,139,33,12,0
6,6,134,18,3,1,134,37,9,4
7,7,127,22,0,2,127,47,0,10
8,8,121,21,1,2,121,47,5,11
9,9,121,21,1,2,121,47,5,11
10,10,117,23,1,2,117,51,5,11
11,11,110,23,3,2,110,49,13,12
12,12,97,26,2,4,97,55,7,25
13,13,95,22,5,4,95,47,17,25
14,14,93,22,4,5,93,47,14,30
15,15,83,24,5,5,83,51,17,33
