,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,12,3,0,151,24,9,0
5,5,138,17,4,0,138,34,12,0
6,6,133,19,3,1,133,38,9,4
7,7,126,19,5,1,126,38,16,4
8,8,117,20,7,1,117,41,22,4
9,9,117,20,7,1,117,41,22,4
10,10,115,19,7,2,115,39,22,8
11,11,108,21,5,4,108,43,15,18
12,12,94,26,5,4,94,56,15,19
13,13,92,23,7,4,92,49,24,19
14,14,90,22,7,5,90,46,25,23
15,15,84,22,5,6,84,46,18,36
