,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,6,1,0,168,12,3,0
4,4,151,13,2,0,151,26,6,0
5,5,139,17,2,1,139,34,6,4
6,6,136,17,2,1,136,35,6,6
7,7,128,19,3,1,128,39,10,6
8,8,118,21,5,1,118,43,16,6
9,9,118,21,5,1,118,43,16,6
10,10,114,23,5,1,114,47,16,6
11,11,108,22,7,1,108,48,21,6
12,12,95,23,9,2,95,49,28,11
13,13,91,23,10,2,91,50,31,11
14,14,89,23,9,3,89,51,28,15
15,15,83,19,12,3,83,42,40,18
