,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,11,3,0,152,23,9,0
5,5,140,15,4,0,140,30,14,0
6,6,134,18,4,0,134,36,14,0
7,7,124,23,4,0,124,46,14,0
8,8,117,21,6,1,117,43,20,4
9,9,117,21,6,1,117,43,20,4
10,10,114,23,5,1,114,49,17,4
11,11,108,22,6,2,108,46,19,11
12,12,97,23,5,4,97,51,16,20
13,13,94,21,7,4,94,45,25,20
14,14,91,21,8,4,91,45,28,20
15,15,81,22,8,6,81,46,25,32
