,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,138,18,3,0,138,37,9,0
6,6,136,17,2,1,136,37,6,5
7,7,129,18,2,2,129,39,6,10
8,8,120,21,2,2,120,48,6,10
9,9,120,21,2,2,120,48,6,10
10,10,119,19,3,2,119,43,12,10
11,11,113,20,2,3,113,46,9,16
12,12,100,23,4,2,100,56,16,12
13,13,94,26,4,2,94,62,16,12
14,14,90,28,4,2,90,66,16,12
15,15,84,25,5,3,84,58,20,22
