,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,16,1,0,149,32,3,0
5,5,138,17,4,0,138,34,12,0
6,6,133,18,5,0,133,36,15,0
7,7,126,19,5,1,126,39,15,4
8,8,115,23,6,1,115,47,18,4
9,9,115,23,6,1,115,47,18,4
10,10,112,25,6,0,112,54,18,0
11,11,104,28,6,0,104,62,18,0
12,12,93,30,5,1,93,69,15,7
13,13,88,32,4,2,88,73,12,11
14,14,86,31,5,2,86,72,15,11
15,15,78,30,7,2,78,67,26,13
