,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,14,0,1,151,29,0,4
5,5,139,18,1,1,139,38,3,4
6,6,133,21,1,1,133,44,3,4
7,7,125,22,3,1,125,46,9,4
8,8,116,24,3,2,116,49,11,8
9,9,116,24,3,2,116,49,11,8
10,10,112,26,3,2,112,53,11,8
11,11,105,26,5,2,105,53,18,8
12,12,92,26,8,3,92,53,27,12
13,13,88,28,6,4,88,57,21,18
14,14,86,27,7,4,86,56,24,18
15,15,80,23,9,5,80,49,33,22
