,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,150,15,1,0,150,30,3,0
5,5,140,17,2,0,140,37,6,0
6,6,136,16,4,0,136,35,12,0
7,7,127,19,5,0,127,41,15,0
8,8,120,17,8,0,120,37,26,0
9,9,120,17,8,0,120,37,26,0
10,10,118,17,7,1,118,38,23,4
11,11,110,19,7,2,110,42,23,8
12,12,97,22,6,4,97,49,20,17
13,13,92,23,7,4,92,51,23,17
14,14,90,22,7,5,90,49,23,21
15,15,81,23,9,4,81,55,30,17
