,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,141,13,4,1,141,27,12,4
6,6,135,16,4,1,135,33,12,4
7,7,126,19,5,1,126,39,15,4
8,8,117,21,6,1,117,44,19,4
9,9,117,21,6,1,117,44,19,4
10,10,114,22,6,1,114,47,19,4
11,11,106,24,6,2,106,51,18,9
12,12,93,27,7,2,93,57,25,9
13,13,90,27,7,2,90,59,25,9
14,14,89,25,8,2,89,53,32,9
15,15,80,27,6,4,80,58,26,19
