,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,139,18,2,0,139,39,6,0
6,6,134,20,2,0,134,44,6,0
7,7,126,21,4,0,126,45,13,0
8,8,117,25,2,1,117,56,6,5
9,9,117,25,2,1,117,56,6,5
10,10,114,26,2,1,114,59,6,5
11,11,107,26,3,2,107,56,12,9
12,12,96,23,8,2,96,50,28,10
13,13,92,22,10,2,92,48,34,10
14,14,89,23,10,2,89,50,34,11
15,15,83,22,10,2,83,50,38,13
