,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,13,2,0,151,26,7,0
5,5,141,14,2,2,141,28,6,9
6,6,136,15,3,2,136,30,9,9
7,7,129,16,4,2,129,34,12,9
8,8,119,19,5,2,119,41,15,9
9,9,119,19,5,2,119,41,15,9
10,10,117,19,5,2,117,43,15,9
11,11,109,21,6,2,109,48,18,9
12,12,99,19,9,2,99,43,30,12
13,13,94,20,10,2,94,43,35,12
14,14,91,21,9,3,91,45,30,18
15,15,81,23,9,4,81,49,30,24
