,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,150,17,0,0,150,34,0,0
6,6,146,19,0,0,146,38,0,0
7,7,142,16,3,0,142,32,10,0
8,8,132,19,4,0,132,39,13,0
9,9,130,20,4,0,130,41,13,0
10,10,125,21,5,0,125,43,16,0
11,11,121,21,6,0,121,44,19,0
12,12,112,22,6,1,112,49,19,4
13,13,107,23,7,1,107,51,22,4
14,14,103,22,7,2,103,50,21,10
15,15,98,23,7,2,98,51,25,10
