,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,141,15,3,0,141,31,12,0
6,6,135,18,3,0,135,37,12,0
7,7,128,18,5,0,128,37,19,0
8,8,119,20,6,0,119,43,22,0
9,9,119,20,6,0,119,43,22,0
10,10,116,21,5,1,116,45,19,4
11,11,110,22,4,2,110,49,13,12
12,12,97,23,6,3,97,50,20,17
13,13,94,21,8,3,94,46,26,18
14,14,92,22,6,4,92,48,20,24
15,15,84,22,6,5,84,47,22,31
