,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,149,16,1,0,149,32,3,0
5,5,135,23,1,0,135,46,3,0
6,6,132,21,3,0,132,43,9,0
7,7,124,23,4,0,124,48,12,0
8,8,115,25,4,1,115,53,12,4
9,9,115,25,4,1,115,53,12,4
10,10,114,24,4,1,114,52,14,4
11,11,107,24,6,1,107,51,22,4
12,12,96,24,6,3,96,51,22,15
13,13,90,27,6,3,90,57,22,15
14,14,88,26,7,3,88,54,27,15
15,15,80,24,9,4,80,50,34,20
