,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,138,17,4,0,138,34,12,0
6,6,133,18,5,0,133,36,15,0
7,7,124,22,5,0,124,45,15,0
8,8,114,25,6,0,114,52,18,0
9,9,114,25,6,0,114,52,18,0
10,10,112,25,6,0,112,54,18,0
11,11,107,23,8,0,107,49,25,0
12,12,96,23,10,0,96,51,34,0
13,13,93,23,10,0,93,51,36,0
14,14,90,24,9,1,90,53,33,4
15,15,82,23,11,1,82,50,44,4
