,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,12,2,0,152,26,6,0
5,5,139,17,3,0,139,35,10,0
6,6,133,20,3,0,133,41,10,0
7,7,126,23,1,1,126,48,4,6
8,8,118,23,3,1,118,48,12,6
9,9,118,23,3,1,118,48,12,6
10,10,115,23,4,1,115,48,15,6
11,11,108,23,6,1,108,48,22,6
12,12,96,25,5,3,96,51,18,19
13,13,91,27,5,3,91,55,18,20
14,14,88,27,6,3,88,55,21,20
15,15,82,21,11,3,82,42,40,20
