,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,12,2,0,152,25,7,0
5,5,141,14,3,1,141,29,9,5
6,6,136,15,4,1,136,31,12,5
7,7,128,17,5,1,128,35,15,6
8,8,118,19,7,1,118,39,21,6
9,9,118,19,7,1,118,39,21,6
10,10,115,20,7,1,115,42,21,6
11,11,109,19,8,2,109,41,24,10
12,12,94,23,9,3,94,49,27,14
13,13,91,23,9,3,91,54,27,12
14,14,89,22,10,3,89,53,30,12
15,15,82,20,11,4,82,49,33,20
