,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,6,1,0,168,13,3,0
4,4,151,14,1,0,151,30,3,0
5,5,138,19,2,0,138,40,6,0
6,6,133,20,3,0,133,42,9,0
7,7,124,23,4,0,124,48,12,0
8,8,114,27,4,0,114,58,12,0
9,9,114,27,4,0,114,58,12,0
10,10,111,28,4,0,111,61,12,0
11,11,105,27,5,1,105,59,16,4
12,12,96,25,6,2,96,59,18,11
13,13,93,24,7,2,93,58,22,11
14,14,89,26,7,2,89,62,22,11
15,15,80,27,7,3,80,64,24,16
