,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,154,10,1,1,154,22,4,4
5,5,143,12,3,1,143,24,13,4
6,6,138,13,4,1,138,26,16,4
7,7,131,15,3,2,131,32,11,10
8,8,122,15,6,2,122,32,20,10
9,9,122,15,6,2,122,32,20,10
10,10,118,17,6,2,118,36,20,10
11,11,110,19,7,2,110,41,23,10
12,12,95,24,8,2,95,51,27,11
13,13,92,23,8,3,92,49,27,16
14,14,90,23,7,4,90,49,23,22
15,15,81,25,6,5,81,54,22,27
