,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,11,3,0,152,23,9,0
5,5,140,14,5,0,140,28,16,0
6,6,136,14,5,1,136,28,16,4
7,7,127,17,6,1,127,34,19,4
8,8,117,19,8,1,117,38,25,4
9,9,117,19,8,1,117,38,25,4
10,10,114,19,9,1,114,38,28,4
11,11,107,19,11,1,107,39,34,4
12,12,94,21,12,2,94,45,37,8
13,13,92,18,14,2,92,39,45,8
14,14,90,17,15,2,90,37,48,9
15,15,79,21,13,4,79,45,42,18
