,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,150,17,0,0,150,34,0,0
6,6,146,19,0,0,146,38,0,0
7,7,142,16,3,0,142,32,9,0
8,8,131,21,3,0,131,42,9,0
9,9,130,20,4,0,130,40,12,0
10,10,126,20,5,0,126,41,15,0
11,11,120,23,5,0,120,47,15,0
12,12,109,24,8,0,109,49,24,0
13,13,106,24,8,0,106,51,25,0
14,14,101,24,7,2,101,51,22,8
15,15,97,24,7,2,97,54,23,8
