,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,16,1,0,149,32,3,0
5,5,137,19,3,0,137,38,9,0
6,6,133,19,3,1,133,38,9,4
7,7,125,22,2,2,125,44,6,9
8,8,118,21,4,2,118,44,13,9
9,9,118,21,4,2,118,44,13,9
10,10,116,20,5,2,116,41,18,9
11,11,113,17,5,3,113,35,21,15
12,12,97,24,5,3,97,53,19,15
13,13,92,26,4,4,92,57,16,19
14,14,90,25,4,5,90,55,16,23
15,15,82,24,6,5,82,52,26,24
