,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,140,16,2,1,140,34,6,4
6,6,135,17,3,1,135,36,9,4
7,7,127,19,4,1,127,41,12,4
8,8,119,20,3,3,119,41,11,13
9,9,119,20,3,3,119,41,11,13
10,10,116,20,4,3,116,41,14,13
11,11,109,21,5,3,109,44,18,13
12,12,98,21,5,5,98,45,16,25
13,13,92,24,5,5,92,51,16,25
14,14,90,24,5,5,90,52,16,26
15,15,82,25,4,6,82,55,13,34
