,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,0,1,150,30,0,4
5,5,136,22,0,1,136,44,0,4
6,6,130,25,0,1,130,50,0,4
7,7,122,27,1,1,122,54,4,4
8,8,113,27,4,1,113,54,13,4
9,9,113,27,4,1,113,54,13,4
10,10,110,28,4,1,110,57,13,4
11,11,101,32,4,1,101,66,13,4
12,12,94,30,3,2,94,64,13,13
13,13,91,29,3,3,91,62,13,18
14,14,87,31,3,3,87,66,13,18
15,15,79,32,4,2,79,72,16,17
