,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,151,15,1,0,151,30,3,0
6,6,148,15,2,0,148,30,6,0
7,7,142,15,4,0,142,30,12,0
8,8,130,21,4,0,130,42,12,0
9,9,129,20,5,0,129,40,15,0
10,10,125,21,5,0,125,44,15,0
11,11,119,24,5,0,119,50,15,0
12,12,107,27,7,0,107,56,21,0
13,13,104,25,8,1,104,50,26,4
14,14,100,26,6,2,100,52,22,10
15,15,95,27,7,1,95,58,25,6
