,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,5,0,0,173,11,0,0
4,4,161,11,0,0,161,23,0,0
5,5,151,16,0,0,151,33,0,0
6,6,147,18,0,0,147,37,0,0
7,7,141,18,2,0,141,37,6,0
8,8,133,19,3,0,133,41,10,0
9,9,131,20,3,0,131,43,10,0
10,10,128,18,5,0,128,39,17,0
11,11,123,19,6,0,123,40,21,0
12,12,115,17,8,1,115,37,26,6
13,13,110,19,8,1,110,42,26,6
14,14,105,18,10,1,105,39,34,6
15,15,101,17,10,2,101,37,33,13
