,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,134,25,0,0,134,50,0,0
6,6,130,25,1,0,130,51,3,0
7,7,123,25,3,0,123,52,9,0
8,8,117,23,4,1,117,49,13,4
9,9,117,23,4,1,117,49,13,4
10,10,114,23,5,1,114,49,16,4
11,11,109,22,5,2,109,47,16,11
12,12,100,20,6,3,100,45,21,17
13,13,96,21,5,4,96,48,18,21
14,14,92,23,5,4,92,52,18,21
15,15,84,22,7,4,84,52,24,23
