,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,150,16,0,0,150,34,0,0
5,5,139,18,2,0,139,39,6,0
6,6,134,20,2,0,134,44,6,0
7,7,128,19,4,0,128,43,13,0
8,8,118,23,3,1,118,51,10,5
9,9,118,23,3,1,118,51,10,5
10,10,116,22,3,2,116,49,10,9
11,11,108,24,4,2,108,54,13,9
12,12,96,25,5,3,96,57,18,13
13,13,93,25,4,4,93,57,15,19
14,14,91,25,3,5,91,58,11,24
15,15,81,28,3,5,81,65,11,27
