,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,12,3,0,151,24,9,0
5,5,141,14,3,1,141,28,11,4
6,6,136,15,4,1,136,30,14,4
7,7,126,20,4,1,126,40,14,4
8,8,117,22,5,1,117,46,17,4
9,9,117,22,5,1,117,46,17,4
10,10,113,24,5,1,113,50,17,4
11,11,107,23,7,1,107,50,23,4
12,12,96,22,8,3,96,47,29,12
13,13,93,21,8,4,93,43,32,16
14,14,91,20,8,5,91,41,32,20
15,15,79,25,8,5,79,51,32,22
