,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,14,0,1,151,29,0,4
5,5,138,19,1,1,138,39,3,4
6,6,133,21,1,1,133,44,3,4
7,7,127,19,4,1,127,40,13,4
8,8,117,23,3,2,117,48,10,9
9,9,117,23,3,2,117,48,10,9
10,10,114,23,4,2,114,48,13,9
11,11,106,27,3,2,106,59,10,9
12,12,94,26,7,2,94,56,24,10
13,13,92,24,8,2,92,50,32,10
14,14,90,24,8,2,90,50,32,12
15,15,80,28,7,2,80,60,29,15
