,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,12,3,0,151,24,9,0
5,5,139,17,2,1,139,34,6,4
6,6,135,17,3,1,135,34,10,4
7,7,128,19,1,3,128,38,3,13
8,8,120,19,3,3,120,39,10,13
9,9,120,19,3,3,120,39,10,13
10,10,118,18,4,3,118,37,14,13
11,11,109,23,3,3,109,50,10,13
12,12,98,26,3,2,98,64,10,10
13,13,94,26,4,2,94,65,13,10
14,14,90,28,4,2,90,69,13,10
15,15,80,28,7,2,80,68,24,10
