,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,138,17,4,0,138,34,12,0
6,6,133,19,3,1,133,38,9,4
7,7,124,22,4,1,124,44,12,4
8,8,118,19,7,1,118,38,24,4
9,9,118,19,7,1,118,38,24,4
10,10,115,20,7,1,115,41,24,4
11,11,107,22,8,1,107,45,27,5
12,12,96,19,13,1,96,40,43,5
13,13,94,18,12,2,94,40,41,9
14,14,92,18,11,3,92,41,38,13
15,15,83,18,11,5,83,41,39,21
