,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,11,3,0,152,23,9,0
5,5,139,18,2,0,139,39,6,0
6,6,135,17,4,0,135,37,12,0
7,7,129,17,5,0,129,39,16,0
8,8,120,20,4,1,120,47,12,5
9,9,120,20,4,1,120,47,12,5
10,10,116,22,4,1,116,51,12,5
11,11,109,22,6,1,109,51,19,5
12,12,98,25,4,2,98,58,17,11
13,13,95,24,5,2,95,56,22,11
14,14,93,24,5,2,93,56,22,11
15,15,85,22,8,2,85,51,33,13
