,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,153,13,1,0,153,28,3,0
6,6,150,14,1,0,150,31,3,0
7,7,144,15,2,0,144,34,6,0
8,8,133,19,3,0,133,41,10,0
9,9,131,20,3,0,131,43,10,0
10,10,125,23,3,0,125,49,10,0
11,11,120,24,4,0,120,51,13,0
12,12,109,28,4,0,109,62,13,0
13,13,105,29,2,2,105,64,7,8
14,14,100,28,4,2,100,63,13,8
15,15,97,25,5,3,97,54,21,12
