,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,11,0,0,161,23,0,0
5,5,153,13,0,1,153,27,0,4
6,6,150,13,1,1,150,27,3,4
7,7,144,15,1,1,144,32,3,5
8,8,135,17,1,2,135,36,3,10
9,9,133,18,1,2,133,38,3,10
10,10,130,17,2,2,130,38,6,10
11,11,125,18,3,2,125,38,11,10
12,12,112,23,4,2,112,48,14,10
13,13,107,25,3,3,107,52,11,14
14,14,102,25,3,4,102,52,12,18
15,15,97,25,3,5,97,51,13,23
